HEI,role,betweenness,closeness,degree,diversity,eccentricity,pagerank,personalized_pagerank,strength
F__PARIS008,0,3503.1493197874242,0.4474114441416894,196.0,1.0,5.0,0.0007023118932437964,0.0007023118932438449,196.0
F__PARIS009,0,980.473534165337,0.4363539728939676,172.0,1.0,6.0,0.000559441806186815,0.0005594418061868286,172.0
F__PARIS010,0,10982.482474898188,0.4734717416378316,412.0,1.0,5.0,0.0011184500729641334,0.001118450072964182,412.0
F__PARIS014,0,7645.494310978814,0.44003751842422617,280.0,1.0,6.0,0.000977302364771625,0.0009773023647716775,280.0
F__PAU01,0,6836.545035063366,0.4559211439677912,231.0,1.0,6.0,0.0006077443879215234,0.0006077443879214741,231.0
F__POITIER01,0,6820.202839331132,0.4710269650028686,371.0,1.0,5.0,0.0009150669579381638,0.000915066957938183,371.0
F__REIMS01,0,2631.9164230777264,0.45116087374639374,208.0,1.0,6.0,0.00048261719370031096,0.0004826171937003278,208.0
F__REIMS06,0,949.9446889046673,0.4287766026896462,148.0,1.0,6.0,0.0003937540847496975,0.0003937540847496679,148.0
F__ROUEN01,0,12530.389976924575,0.463514467184192,304.0,1.0,5.0,0.0007043689710271051,0.0007043689710271248,304.0
F__ST-DENI01,1,644.1012504093989,0.43006809848088007,122.0,1.0,6.0,0.0004324220772127753,0.0004324220772127821,122.0
F__ST-ETIE01,0,4493.242715074322,0.45277816076106436,206.0,1.0,5.0,0.0004582464218654583,0.00045824642186546193,206.0
F__STRASBO01,0,586.4904689736599,0.4413385297675044,157.0,1.0,6.0,0.0004559613152463054,0.00045596131524626595,157.0
F__STRASBO03,0,883.649710125119,0.4441439004598323,205.0,1.0,6.0,0.0006213920620915288,0.0006213920620914957,205.0
F__STRASBO48,0,28804.673897431854,0.48623038199585433,587.0,1.0,5.0,0.0016110132424545969,0.0016110132424544904,587.0
F__TOULOUS02,0,12201.683655171006,0.4654854712969525,331.0,1.0,6.0,0.000920739947879019,0.0009207399478789707,331.0
F__TROYES07,0,8446.55896884607,0.4409829461528132,193.0,1.0,6.0,0.0006264102596495333,0.0006264102596494977,193.0
G__ATHINE01,0,16863.126669394675,0.4865185185185185,574.0,1.0,5.0,0.0012049740015455158,0.0012049740015454456,574.0
G__THESSAL01,0,59977.987047856725,0.5067119271717327,818.0,1.0,5.0,0.0018734324235128283,0.0018734324235127136,818.0
HR_SPLIT01,0,4036.4800082044208,0.4361801035994156,124.0,1.0,6.0,0.00025802101111876735,0.0002580210111187549,124.0
HR_ZAGREB01,0,31322.950825721386,0.48209042865531415,488.0,1.0,5.0,0.0009632671298986218,0.0009632671298986651,488.0
HU_BUDAPES01,0,29040.362565714368,0.4859425865640722,600.0,1.0,5.0,0.0014813886237847948,0.00148138862378478,600.0
HU_PECS01,0,43740.05146829009,0.4828701661520365,473.0,1.0,5.0,0.001033381359066518,0.0010333813590665177,473.0
HU_SZEGED01,0,30621.235104558815,0.483510011778563,447.0,1.0,4.0,0.0009211496474579685,0.0009211496474579178,447.0
IRLATHLONE01,0,140.6466847712649,0.4300117847322247,102.0,1.0,6.0,0.0005706955753567277,0.0005706955753566851,102.0
IRLDUBLIN02,0,19533.3285708388,0.4669415612114318,452.0,1.0,6.0,0.0015264124196309465,0.0015264124196308327,452.0
IRLDUBLIN04,0,1507.3677043149912,0.43780829222770296,154.0,1.0,6.0,0.0005458367833451343,0.0005458367833451177,154.0
IRLLIMERIC01,0,17439.161276146606,0.47183908045977013,448.0,1.0,5.0,0.0014300458850684513,0.0014300458850684558,448.0
IRLLIMERIC04,1,809.4893579111218,0.4093742208925455,75.0,1.0,6.0,0.00031006970557507287,0.00031006970557507005,75.0
IRLMAYNOOT01,0,1789.5596092404555,0.44318488529014843,197.0,1.0,6.0,0.0006684476243218481,0.0006684476243218235,197.0
IS_REYKJAV01,0,10993.246202500335,0.47279009501871583,425.0,1.0,6.0,0.0014031059151558513,0.00140310591515585,425.0
I__BARI01,0,29913.48739863626,0.47035233457462045,403.0,1.0,5.0,0.0007985659111685169,0.0007985659111684742,403.0
I__BOLOGNA01,0,142444.81011022627,0.5251039334825711,1104.0,1.0,5.0,0.0031459587037341264,0.003145958703734042,1104.0
I__CAGLIAR01,0,33747.75485911945,0.47781172704786845,500.0,1.0,5.0,0.0010569705374315324,0.0010569705374314944,500.0
I__CAMPOBA01,0,1563.5572476762538,0.42984293193717277,113.0,1.0,6.0,0.000304069961248419,0.0003040699612484133,113.0
I__CASTELL01,0,2216.31791848388,0.4286087183503002,141.0,1.0,5.0,0.0005541885064924072,0.000554188506492405,141.0
I__CATANIA01,0,21284.743048505814,0.4755285259194903,416.0,1.0,5.0,0.0008141586208926024,0.0008141586208925782,416.0
I__FERRARA01,0,12588.607408202653,0.4633836602229434,315.0,1.0,5.0,0.0007858134977865651,0.0007858134977865459,315.0
I__FIRENZE01,0,49173.56954793621,0.5046872598739819,756.0,1.0,5.0,0.0022825387757357094,0.002282538775735711,756.0
I__FOGGIA03,0,8720.402740158997,0.4459532862574688,166.0,1.0,5.0,0.0004874224310751188,0.0004874224310751075,166.0
I__GENOVA01,0,48149.57872848416,0.49870918754745636,684.0,1.0,5.0,0.0017326652686240676,0.0017326652686241214,684.0
I__LECCE01,0,7472.454133654056,0.4542185338865837,248.0,1.0,5.0,0.0005276003074682722,0.0005276003074682574,248.0
I__MACERAT01,0,7274.1252985525925,0.45023306827529475,243.0,1.0,5.0,0.0005622171988557566,0.0005622171988557215,243.0
I__MILANO01,0,25233.20587589164,0.48716807595312267,593.0,1.0,5.0,0.001530072780222624,0.001530072780222656,593.0
I__MILANO03,0,10015.561307403603,0.46581560283687945,414.0,1.0,5.0,0.000977387865601701,0.0009773878656017146,414.0
I__MILANO14,1,36.433167940101036,0.39810886168020365,37.0,1.0,6.0,0.0001601938013209403,0.00016019380132090944,37.0
I__MODENA01,0,16988.591173623565,0.4709594148859888,372.0,1.0,5.0,0.0008144974506758458,0.0008144974506758693,372.0
I__NAPOLI01,0,24157.04592517057,0.48110167008496924,527.0,1.0,5.0,0.001046894554550328,0.0010468945545503443,527.0
I__PADOVA01,0,66918.76013715158,0.49992388491399,803.0,1.0,5.0,0.00195706069838096,0.0019570606983810106,803.0
I__PALERMO01,0,22231.894645753513,0.4740869063086473,439.0,1.0,5.0,0.0009716049039621589,0.0009716049039621285,439.0
I__PAVIA01,0,14679.540991977992,0.472994382831629,443.0,1.0,5.0,0.0010416690603786052,0.0010416690603785419,443.0
I__PERUGIA06,1,250.88585630196903,0.4070906160902442,61.0,1.0,5.0,0.00018396263540547883,0.00018396263540546484,61.0
I__PISA01,0,29167.275605430263,0.4790663749088257,482.0,1.0,5.0,0.0011100562553402762,0.0011100562553403555,482.0
I__ROMA01,0,69978.44854873487,0.5097795715616268,908.0,1.0,5.0,0.0024055209762866947,0.0024055209762867693,908.0
I__ROMA03,0,1021.3679254476441,0.42243375353743245,193.0,1.0,6.0,0.0006078804327214261,0.0006078804327213815,193.0
I__ROMA16,0,10083.712938034323,0.47333525511674834,473.0,1.0,5.0,0.0012518352611158815,0.0012518352611159465,473.0
I__ROMA20,1,305.15689796448663,0.4133417243549402,71.0,1.0,5.0,0.00024043325993018666,0.00024043325993016097,71.0
I__SALERNO01,0,17290.901200293334,0.47177129722740985,375.0,1.0,5.0,0.0007312479841998828,0.0007312479841998462,375.0
I__SIENA01,0,8566.568433478553,0.47484094852515907,456.0,1.0,5.0,0.0012804161117390505,0.0012804161117390056,456.0
I__SIENA02,1,90.45472912940741,0.41277023629964804,71.0,1.0,6.0,0.00020691931647464504,0.00020691931647463812,71.0
I__TRENTO01,0,14264.413866482791,0.47774221704975267,440.0,1.0,5.0,0.001049896029621531,0.001049896029621467,440.0
I__TRIESTE01,0,18963.736463030113,0.47545967858694077,427.0,1.0,5.0,0.0010177718485156297,0.00101777184851553,427.0
I__UDINE01,0,12647.515539180371,0.47048710601719196,338.0,1.0,5.0,0.0006762234883554446,0.0006762234883554081,338.0
I__VENEZIA01,0,8734.085615089178,0.46667614040073896,413.0,1.0,5.0,0.001070047088604311,0.0010700470886042157,413.0
I__VERCELL01,0,4637.64689588016,0.4334741288278775,134.0,1.0,6.0,0.00027979752881005215,0.00027979752881004207,134.0
LT_KLAIPED04,3,3699.49080437866,0.39709794437726725,47.0,1.0,5.0,0.00012183562321335504,0.00012183562321335108,47.0
MT_MALTA01,0,17995.826461900804,0.4784382284382284,416.0,1.0,5.0,0.0017281221119978937,0.0017281221119978167,416.0
NL_AMSTERD02,0,5122.892317263399,0.4610416959146427,326.0,1.0,6.0,0.0010611818016727482,0.001061181801672699,326.0
NL_ENSCHED01,0,1792.6223631444225,0.4455297788631122,200.0,1.0,6.0,0.0006511336130905946,0.0006511336130905829,200.0
NL_GRONING01,0,24524.389778155855,0.4825154275639142,595.0,1.0,6.0,0.0015696858378059387,0.00156968583780583,595.0
NL_LEIDEN01,0,11042.581740610829,0.46489241223103056,350.0,1.0,6.0,0.0010814909003437905,0.0010814909003437263,350.0
NL_NIJMEGE01,0,14579.417451729825,0.47477230013011423,482.0,1.0,5.0,0.0014372766313609073,0.0014372766313608385,482.0
NL_TILBURG01,0,2671.5004524534797,0.44372382110525604,237.0,1.0,6.0,0.0007675832987237671,0.0007675832987237411,237.0
NL_UTRECHT01,0,17189.124250130015,0.4801871618657699,534.0,1.0,5.0,0.0016867837406427783,0.0016867837406427206,534.0
N__BERGEN01,0,19192.92203581978,0.47795080774268667,461.0,1.0,6.0,0.0014577121438573743,0.0014577121438572721,461.0
N__HALDEN02,1,1312.0374158303762,0.4249482401656315,79.0,1.0,6.0,0.0003962137201722898,0.000396213720172295,79.0
N__TRONDHE01,0,26114.243114316276,0.4841515553589857,536.0,1.0,6.0,0.001810063842219504,0.001810063842219409,536.0
PL_KRAKOW01,0,52376.406529913314,0.5011445139630704,768.0,1.0,5.0,0.0018443029916579117,0.0018443029916578074,768.0
PL_WARSZAW01,0,42637.67842220587,0.5027556644213105,758.0,1.0,5.0,0.0017669896600390833,0.0017669896600389396,758.0
PL_WROCLAW01,0,21845.057985894407,0.48644645237742556,538.0,1.0,5.0,0.001146440286867456,0.001146440286867385,538.0
P__COIMBRA01,0,28698.8153632328,0.4938345864661654,617.0,1.0,5.0,0.0017688398190310543,0.0017688398190309198,617.0
P__LISBOA02,0,38321.344618196184,0.4942061700526712,630.0,1.0,5.0,0.0018669465881739759,0.0018669465881738679,630.0
P__LISBOA04,0,61603.5244649816,0.4936861094407697,670.0,1.0,5.0,0.0020376599404087624,0.002037659940408773,670.0
P__LISBOA12,1,4586.25246884293,0.4318211702827087,116.0,1.0,6.0,0.00042140240314890063,0.0004214024031488777,116.0
RO_CLUJNAP01,0,47111.409620809274,0.48294117647058826,516.0,1.0,5.0,0.001053111379216152,0.0010531113792160486,516.0
SF_HELSINK01,0,41655.077225307636,0.49840643496736986,729.0,1.0,5.0,0.0020276750233950663,0.002027675023394954,729.0
SF_JOENSUU01,0,4389.810956666504,0.45377919027221225,202.0,1.0,5.0,0.0005855498166677182,0.0005855498166677056,202.0
SF_JYVASKY01,0,22931.21008569021,0.4728581713462923,452.0,1.0,5.0,0.0012144428783922967,0.0012144428783922565,452.0
SF_KUOPIO12,0,9523.157313519107,0.47279009501871583,358.0,1.0,5.0,0.0009112981268183655,0.0009112981268183481,358.0
SF_TAMPERE01,0,16396.31994894659,0.4724500071932096,407.0,1.0,6.0,0.0010357509126692624,0.0010357509126691998,407.0
SF_TURKU02,0,7025.810722528286,0.45085118066996155,258.0,1.0,6.0,0.0007477698199689723,0.0007477698199689687,258.0
SF_TURKU03,1,223.38989154737294,0.3941903733045253,63.0,1.0,6.0,0.00020922448323728636,0.00020922448323728942,63.0
SI_KOPER03,0,12570.81494711005,0.4503565551289084,213.0,1.0,5.0,0.0006014337391003342,0.0006014337391003177,213.0
SI_MARIBOR01,0,54266.627151274166,0.4836524300441826,506.0,1.0,5.0,0.0012653248476437943,0.0012653248476437512,506.0
S__GOTEBOR01,0,81595.88388089264,0.49757575757575756,661.0,1.0,5.0,0.002373187374186503,0.0023731873741865035,661.0
S__KALMAR01,0,1380.4651469679054,0.42281447148191065,111.0,1.0,6.0,0.00038387197353833186,0.0003838719735383097,111.0
S__LUND01,0,68478.22206427119,0.4997717242428854,731.0,1.0,6.0,0.002531470506844792,0.002531470506844759,731.0
S__OREBRO01,0,4105.715695900985,0.4389200748462978,162.0,1.0,6.0,0.0005752509321547116,0.0005752509321547061,162.0
S__UPPSALA01,0,13001.178660447282,0.47587306187509054,521.0,1.0,5.0,0.0016551302963756997,0.0016551302963756249,521.0
S__VAXJO01,0,4040.152683089312,0.45744532664716536,244.0,1.0,5.0,0.0009576512082545617,0.0009576512082545172,244.0
S__VAXJO03,0,10776.639180029724,0.4708243727598566,371.0,1.0,5.0,0.0012796574118751915,0.0012796574118751477,371.0
TR_ISTANBU01,0,25401.367272684634,0.4622097114707952,377.0,1.0,6.0,0.0010509825014360249,0.0010509825014360019,377.0
TR_ISTANBU03,0,54417.77932975787,0.4775338083466628,465.0,1.0,5.0,0.0010326219061097429,0.0010326219061097255,465.0
TR_ISTANBU21,0,30993.977863224984,0.4669415612114318,348.0,1.0,5.0,0.0009219871946313957,0.0009219871946313868,348.0
TR_ISTANBU22,0,4090.950769364317,0.4273815720978657,106.0,1.0,5.0,0.00027768678935443156,0.0002776867893544201,106.0
UK_ABERDEE01,0,3880.9740761424646,0.4591080665455054,316.0,1.0,5.0,0.0010694540709400354,0.0010694540709400683,316.0
UK_BELFAST01,0,2947.922152699506,0.4547216837441152,233.0,1.0,6.0,0.0008342255428708443,0.0008342255428708604,233.0
UK_BRISTOL01,0,1726.8288184752862,0.44163528778913397,248.0,1.0,6.0,0.0007574480055025758,0.0007574480055026164,248.0
UK_CAMBRID01,0,1632.302597635123,0.42793849361480324,159.0,1.0,6.0,0.0005302061422444599,0.0005302061422444759,159.0
UK_COVENTR01,0,5499.462980427104,0.450480109739369,305.0,1.0,6.0,0.0009395638836495638,0.0009395638836496251,305.0
UK_EDINBUR02,0,1655.1684101773983,0.42560912389839295,151.0,1.0,6.0,0.0004888189961917087,0.0004888189961916969,151.0
UK_EXETER01,0,2840.7653924830843,0.4442039767347491,269.0,1.0,5.0,0.0007273578869992975,0.000727357886999336,269.0
UK_HULL01,0,3266.527795089544,0.4337604015321622,174.0,1.0,5.0,0.0005513907943263839,0.0005513907943263879,174.0
UK_LANCAST01,0,531.440511949134,0.4208637703447392,132.0,1.0,6.0,0.0004441564228819639,0.00044415642288198135,132.0
UK_LONDON049,1,34.712187208986705,0.4100387064552379,54.0,1.0,6.0,0.00019377048313082466,0.00019377048313082792,54.0
UK_LONDON093,1,467.5438689376049,0.42032509919365163,90.0,1.0,5.0,0.0003268121193534283,0.00032681211935341046,90.0
UK_LONDON110,0,2394.058342235093,0.4406870638754697,134.0,1.0,6.0,0.0005549120965430382,0.0005549120965430072,134.0
UK_LOUGHBO01,0,3053.0232685193378,0.4418729817007535,212.0,1.0,6.0,0.0007054635263316105,0.0007054635263316304,212.0
UK_NOTTING01,0,9901.316145795205,0.45776414831335377,297.0,1.0,5.0,0.0009216832563512384,0.0009216832563512307,297.0
UK_READING01,0,3400.990110888576,0.4278827361563518,148.0,1.0,6.0,0.00047469443663423734,0.0004746944366342801,148.0
Unknown_S,0,4400.678314973281,0.45623784384551264,251.0,1.0,5.0,0.0009026238249239297,0.0009026238249239589,251.0
Unknown_UK,1,0.0,0.38817966903073287,20.0,1.0,0.0,0.00018901807546645172,0.00018901807546644852,20.0
A__GRAZ02,0,3873.7407664811594,0.45661846496106784,259.0,1.0,6.0,0.0007453623288577552,0.0007453623288577617,259.0
B__ANTWERP57,0,44143.36591444508,0.4720425470748886,310.0,1.0,5.0,0.0010101845984984553,0.0010101845984984159,310.0
B__BRUXEL56,1,201.7665066884817,0.40200758966825806,52.0,1.0,6.0,0.00023361452367339744,0.00023361452367338657,52.0
CH_LAUSANN06,0,2111.0130311237594,0.43490928353860414,187.0,1.0,6.0,0.000781244891329581,0.000781244891329539,187.0
CH_WINTERT03,0,18193.14693434679,0.4533406957482054,251.0,1.0,6.0,0.0008206918959611012,0.0008206918959610414,251.0
CH_ZURICH07,0,606.6443263764099,0.4275484962895456,143.0,1.0,5.0,0.000578561925912279,0.0005785619259122849,143.0
CY_NICOSIA01,0,4098.807257620381,0.46357989836250707,312.0,1.0,6.0,0.000869275489081227,0.000869275489081202,312.0
CZ_PRAHA01,0,6262.010008460656,0.4541557184345181,223.0,1.0,5.0,0.000640924254316267,0.000640924254316253,223.0
CZ_PRAHA10,0,13733.713005244672,0.4673402590009962,413.0,1.0,6.0,0.0012105173417721429,0.0012105173417721303,413.0
DK_ARHUS04,1,335.040596668097,0.41370622323003275,76.0,1.0,6.0,0.00035110656792163535,0.00035110656792165784,76.0
D__AACHEN01,0,13467.676156226089,0.4772562127597733,443.0,1.0,6.0,0.0012188174520182283,0.0012188174520182333,443.0
D__BRAUNSC01,0,4853.374124020182,0.460137312596329,270.0,1.0,6.0,0.0006473402719148895,0.0006473402719148903,270.0
D__HAMBURG12,1,575.2529076058544,0.42330497550915186,105.0,1.0,6.0,0.00035316086177508894,0.0003531608617751253,105.0
D__HANNOVE01,0,12506.133157494549,0.4762871646120377,420.0,1.0,5.0,0.0010544134953639791,0.001054413495363923,420.0
D__KAISERS01,0,2746.6779282256593,0.4488791689447786,191.0,1.0,6.0,0.0004385111823887134,0.00043851118238872255,191.0
D__MUNCHEN02,0,23221.664358349743,0.4816661777647404,559.0,1.0,6.0,0.0016851083342490178,0.0016851083342490267,559.0
D__STUTTGA01,0,10534.18458827495,0.46720728410869256,386.0,1.0,5.0,0.0010698202824482924,0.001069820282448293,386.0
EE_TALLINN01,0,14887.408272036717,0.45023306827529475,238.0,1.0,5.0,0.001003666291678123,0.0010036662916781498,238.0
E__BURGOS01,0,3419.5008473894636,0.44540892445408925,209.0,1.0,5.0,0.0004490038815065202,0.0004490038815065568,209.0
E__CIUDA-R01,0,96595.21898935079,0.49250149970005996,645.0,1.0,5.0,0.0016411743188433213,0.0016411743188434048,645.0
E__MADRID05,0,68668.1179953536,0.48579881656804735,722.0,1.0,5.0,0.00203111692628931,0.002031116926289391,722.0
E__PAMPLON01,0,21042.799465876786,0.4603953455768961,391.0,1.0,6.0,0.0010905912690150302,0.001090591269015038,391.0
F__BORDEAU01,0,1377.3419960817366,0.4517193947730399,200.0,1.0,6.0,0.0005735119908020439,0.0005735119908020493,200.0
F__BORDEAU16,1,194.1601103211511,0.4091192226236452,67.0,1.0,6.0,0.0002273619628151563,0.00022736196281515774,67.0
F__COMPIEG01,0,1566.615665614816,0.43938988493443937,159.0,1.0,5.0,0.0002980672738128833,0.0002980672738128839,159.0
F__LILLE01,0,22417.334373563215,0.4771868642836385,397.0,1.0,5.0,0.0009386896948422284,0.000938689694842231,397.0
F__LILLE25,1,359.8121028932702,0.4064356435643564,72.0,1.0,6.0,0.0002459287983135465,0.0002459287983135431,72.0
F__LYON25,1,122.95303383689722,0.3974343458792206,61.0,1.0,6.0,0.00021881715616112315,0.00021881715616112326,61.0
F__MONTPEL14,1,744.2279070237096,0.4221079691516709,113.0,1.0,6.0,0.0003533681452958581,0.00035336814529586926,113.0
F__PARIS085,1,341.1402062158009,0.41511818986221716,77.0,1.0,6.0,0.00030555005676919636,0.00030555005676912686,77.0
F__PARIS126,0,853.7324872378738,0.42944945730351775,136.0,1.0,6.0,0.0004893693979961237,0.0004893693979961272,136.0
F__PARIS129,1,84.81575759926342,0.4036877688998156,54.0,1.0,6.0,0.00019967529870113613,0.0001996752987011119,54.0
F__PARIS190,1,350.64873597758066,0.4173338416571356,93.0,1.0,6.0,0.0003264784207314623,0.0003264784207314321,93.0
F__RENNES01,0,6055.896744437001,0.4643665158371041,324.0,1.0,5.0,0.0007359404704472562,0.0007359404704473107,324.0
F__STRASBO31,1,546.6943659369088,0.414437152953054,66.0,1.0,6.0,0.00019936381682681708,0.00019936381682681485,66.0
F__VAULX-V02,1,2.5778016518787363,0.3810186796612136,20.0,1.0,6.0,0.0001184498943114569,0.00011844989431145591,20.0
G__KRITIS01,0,15664.458439519325,0.4623398563987048,300.0,1.0,6.0,0.000735199584396732,0.0007351995843967256,300.0
G__PATRA01,0,5287.318254108179,0.46489241223103056,271.0,1.0,6.0,0.0004893125762540938,0.0004893125762541042,271.0
HU_BUDAPES02,0,36521.85017569816,0.47594202898550725,463.0,1.0,5.0,0.0012874673225401775,0.0012874673225402582,463.0
IS_REYKJAV05,0,3819.628574803013,0.44294577825735093,182.0,1.0,6.0,0.0006918710747177757,0.0006918710747176893,182.0
IS_REYKJAV06,0,20636.541018659704,0.42693707748309934,149.0,1.0,6.0,0.0007329169448959944,0.0007329169448960466,149.0
I__BARI05,1,2451.998526485019,0.4292249379166122,106.0,1.0,6.0,0.00023873619272708437,0.00023873619272709137,106.0
I__MILANO02,0,95902.19084448121,0.4900029841838257,723.0,1.0,5.0,0.002507142798204439,0.002507142798204514,723.0
I__NAPOLI03,1,409.19114965189056,0.4096295372333791,59.0,1.0,6.0,0.00015219528084184502,0.0001521952808418443,59.0
I__TORINO01,0,47195.42148267108,0.4910287081339713,662.0,1.0,5.0,0.0016367812791753598,0.0016367812791754151,662.0
I__VENEZIA02,0,11422.904188881468,0.4388027792624265,204.0,1.0,6.0,0.0006830111360575168,0.0006830111360575564,204.0
LV_RIGA02,0,14072.595054835907,0.4563012366263721,253.0,1.0,6.0,0.0006182851407377121,0.0006182851407377134,253.0
NL_DELFT01,0,6602.026972423564,0.45091308526706025,281.0,1.0,6.0,0.0009967815510070668,0.0009967815510070837,281.0
NL_EINDHOV17,0,3796.313709605069,0.4638418079096045,300.0,1.0,5.0,0.0009803143294675623,0.0009803143294675766,300.0
N__OSLO01,0,9244.28772211159,0.4694781987133667,437.0,1.0,5.0,0.0013954346125039155,0.0013954346125036531,437.0
N__STAVANG01,0,7712.43132386885,0.4489405331510595,179.0,1.0,6.0,0.0006912478580537573,0.0006912478580537074,179.0
P__ACORES01,1,4661.931008572694,0.4372254027426441,116.0,1.0,6.0,0.0003595596261263385,0.00035955962612634014,116.0
P__AVEIRO01,0,23978.376151911525,0.4694781987133667,356.0,1.0,5.0,0.0008877528798115086,0.0008877528798115282,356.0
P__BRAGA01,0,22886.658495321026,0.4797662527392257,433.0,1.0,5.0,0.0009991850533612801,0.0009991850533613389,433.0
